,date,team,actual,predicted,opponent,opponent_actual,opponent_predicted
9206,2016,Browns,loss,loss,Ravens,win,win
9207,2016,Packers,loss,loss,Titans,win,win
9208,2016,Broncos,win,win,Saints,loss,loss
9209,2016,Rams,win,win,Jets,loss,loss
9210,2016,Falcons,loss,loss,Eagles,win,win
9211,2016,Bears,loss,loss,Buccaneers,win,win
9212,2016,Vikings,loss,loss,Washington,win,win
9213,2016,Chiefs,win,loss,Panthers,loss,loss
9214,2016,Texans,win,win,Jaguars,loss,loss
9215,2016,Dolphins,win,win,Chargers,loss,loss
9216,2016,49ers,loss,loss,Cardinals,win,loss
9217,2016,Cowboys,win,win,Steelers,loss,win
9218,2016,Seahawks,win,win,Patriots,loss,win
9219,2016,Bengals,loss,loss,Giants,win,loss
9220,2016,Saints,loss,loss,Panthers,win,loss
9221,2016,Bills,win,win,Bengals,loss,loss
9222,2016,Steelers,win,win,Browns,loss,loss
9223,2016,Ravens,loss,loss,Cowboys,win,win
9224,2016,Jaguars,loss,loss,Lions,win,win
9225,2016,Titans,loss,win,Colts,win,loss
9226,2016,Buccaneers,win,win,Chiefs,loss,loss
9227,2016,Cardinals,loss,loss,Vikings,win,win
9228,2016,Bears,loss,loss,Giants,win,win
9229,2016,Dolphins,win,loss,Rams,loss,loss
9230,2016,Patriots,win,win,49ers,loss,loss
9231,2016,Eagles,loss,loss,Seahawks,win,win
9232,2016,Packers,loss,loss,Washington,win,win
9233,2016,Texans,loss,win,Raiders,win,win
9234,2016,Vikings,loss,loss,Lions,win,loss
9235,2016,Washington,loss,win,Cowboys,win,win
9236,2016,Steelers,win,win,Colts,loss,loss
9237,2016,Cardinals,loss,loss,Falcons,win,win
9238,2016,Jaguars,loss,win,Bills,win,win
9239,2016,Titans,win,win,Bears,loss,loss
9240,2016,Giants,win,win,Browns,loss,loss
9241,2016,49ers,loss,loss,Dolphins,win,win
9242,2016,Rams,loss,loss,Saints,win,win
9243,2016,Bengals,loss,loss,Ravens,win,win
9244,2016,Chargers,win,loss,Texans,loss,loss
9245,2016,Seahawks,loss,loss,Buccaneers,win,win
9246,2016,Panthers,loss,loss,Raiders,win,win
9247,2016,Patriots,win,loss,Jets,loss,loss
9248,2016,Chiefs,win,loss,Broncos,loss,win
9249,2016,Packers,win,win,Eagles,loss,loss
9250,2016,Cowboys,win,loss,Vikings,loss,loss
9251,2016,Chiefs,win,win,Falcons,loss,win
9252,2016,49ers,loss,loss,Bears,win,win
9253,2016,Eagles,loss,loss,Bengals,win,win
9254,2016,Texans,loss,win,Packers,win,win
9255,2016,Rams,loss,loss,Patriots,win,win
9256,2016,Lions,win,win,Saints,loss,loss
9257,2016,Broncos,win,win,Jaguars,loss,win
9258,2016,Dolphins,loss,loss,Ravens,win,loss
9259,2016,Bills,loss,loss,Raiders,win,win
9260,2016,Washington,loss,loss,Cardinals,win,win
9261,2016,Giants,loss,loss,Steelers,win,loss
9262,2016,Buccaneers,win,win,Chargers,loss,loss
9263,2016,Panthers,loss,loss,Seahawks,win,win
9264,2016,Colts,win,win,Jets,loss,loss
9265,2016,Raiders,loss,loss,Chiefs,win,win
9266,2016,Steelers,win,win,Bills,loss,loss
9267,2016,Bengals,win,win,Browns,loss,loss
9268,2016,Bears,loss,loss,Lions,win,loss
9269,2016,Broncos,loss,loss,Titans,win,win
9270,2016,Texans,win,win,Colts,loss,loss
9271,2016,Cardinals,loss,loss,Dolphins,win,win
9272,2016,Washington,win,loss,Eagles,loss,win
9273,2016,Chargers,loss,loss,Panthers,win,win
9274,2016,Vikings,win,win,Jaguars,loss,loss
9275,2016,Jets,win,win,49ers,loss,win
9276,2016,Seahawks,loss,loss,Packers,win,win
9277,2016,Falcons,win,win,Rams,loss,loss
9278,2016,Saints,loss,loss,Buccaneers,win,win
9279,2016,Cowboys,loss,loss,Giants,win,win
9280,2016,Ravens,loss,loss,Patriots,win,win
9281,2016,Rams,loss,loss,Seahawks,win,win
9282,2016,Dolphins,win,win,Jets,loss,loss
9283,2016,Browns,loss,loss,Bills,win,win
9284,2016,Packers,win,loss,Bears,loss,loss
9285,2016,Steelers,win,win,Bengals,loss,loss
9286,2016,Titans,win,loss,Chiefs,loss,loss
9287,2016,Colts,win,win,Vikings,loss,loss
9288,2016,Lions,loss,loss,Giants,win,win
9289,2016,Eagles,loss,win,Ravens,win,loss
9290,2016,Jaguars,loss,loss,Texans,win,win
9291,2016,49ers,loss,loss,Falcons,win,win
9292,2016,Saints,win,win,Cardinals,loss,loss
9293,2016,Patriots,win,win,Broncos,loss,loss
9294,2016,Raiders,win,loss,Chargers,loss,loss
9295,2016,Buccaneers,loss,loss,Cowboys,win,win
9296,2016,Panthers,win,win,Washington,loss,loss
9297,2016,Giants,loss,loss,Eagles,win,win
9298,2016,Dolphins,win,win,Bills,loss,win
9299,2016,Washington,win,win,Bears,loss,loss
9300,2016,Chargers,loss,loss,Browns,win,loss
9301,2016,Vikings,loss,loss,Packers,win,loss
9302,2016,Jets,loss,loss,Patriots,win,win
9303,2016,Falcons,win,win,Panthers,loss,loss
9304,2016,Titans,loss,loss,Jaguars,win,win
9305,2016,Colts,loss,loss,Raiders,win,win
9306,2016,49ers,win,win,Rams,loss,loss
9307,2016,Buccaneers,loss,loss,Saints,win,win
9308,2016,Cardinals,win,win,Seahawks,loss,win
9309,2016,Bengals,loss,loss,Texans,win,loss
9310,2016,Ravens,loss,loss,Steelers,win,loss
9311,2016,Broncos,loss,loss,Chiefs,win,win
9312,2016,Lions,loss,loss,Cowboys,win,win
9313,2017,Ravens,loss,loss,Bengals,win,win
9314,2017,Texans,loss,loss,Titans,win,win
9315,2017,Jaguars,loss,win,Colts,win,loss
9316,2017,Patriots,win,win,Dolphins,loss,loss
9317,2017,Bears,loss,loss,Vikings,win,win
9318,2017,Bills,loss,loss,Jets,win,win
9319,2017,Cowboys,loss,loss,Eagles,win,win
9320,2017,Browns,loss,loss,Steelers,win,win
9321,2017,Panthers,loss,loss,Buccaneers,win,win
9322,2017,Saints,loss,loss,Falcons,win,win
9323,2017,Raiders,loss,loss,Broncos,win,win
9324,2017,Cardinals,win,win,Rams,loss,loss
9325,2017,Chiefs,win,win,Chargers,loss,loss
9326,2017,Seahawks,win,win,49ers,loss,win
9327,2017,Giants,win,win,Washington,loss,loss
9328,2017,Packers,win,win,Lions,loss,loss
9329,2017,Raiders,loss,loss,Texans,win,win
9330,2017,Lions,loss,loss,Seahawks,win,win
9331,2017,Dolphins,loss,loss,Steelers,win,win
9332,2017,Giants,loss,loss,Packers,win,win
9333,2017,Seahawks,loss,loss,Falcons,win,win
9334,2017,Texans,loss,loss,Patriots,win,loss
9335,2017,Packers,win,loss,Cowboys,loss,loss
9336,2017,Steelers,win,win,Chiefs,loss,loss
9337,2017,Packers,loss,loss,Falcons,win,win
9338,2017,Steelers,loss,loss,Patriots,win,win
9339,2017,Patriots,win,loss,Falcons,loss,loss
9340,2017,Chiefs,win,win,Patriots,loss,win
9341,2017,Jets,loss,loss,Bills,win,win
9342,2017,Falcons,win,win,Bears,loss,loss
9343,2017,Ravens,win,win,Bengals,loss,loss
9344,2017,Steelers,win,loss,Browns,loss,loss
9345,2017,Cardinals,loss,loss,Lions,win,win
9346,2017,Raiders,win,win,Titans,loss,loss
9347,2017,Eagles,win,win,Washington,loss,loss
9348,2017,Jaguars,win,win,Texans,loss,loss
9349,2017,Colts,loss,loss,Rams,win,win
9350,2017,Seahawks,loss,loss,Packers,win,loss
9351,2017,Panthers,win,win,49ers,loss,loss
9352,2017,Giants,loss,loss,Cowboys,win,win
9353,2017,Saints,loss,win,Vikings,win,win
9354,2017,Chargers,loss,loss,Broncos,win,win
9355,2017,Texans,win,win,Bengals,loss,loss
9356,2017,Cardinals,win,loss,Colts,loss,loss
9357,2017,Eagles,loss,loss,Chiefs,win,loss
9358,2017,Patriots,win,win,Saints,loss,loss
9359,2017,Vikings,loss,loss,Steelers,win,win
9360,2017,Bears,loss,loss,Buccaneers,win,win
9361,2017,Bills,loss,win,Panthers,win,loss
9362,2017,Titans,win,win,Jaguars,loss,loss
9363,2017,Browns,loss,loss,Ravens,win,win
9364,2017,Jets,loss,loss,Raiders,win,win
9365,2017,Dolphins,win,win,Chargers,loss,loss
9366,2017,Cowboys,loss,loss,Broncos,win,win
9367,2017,Washington,win,win,Rams,loss,loss
9368,2017,49ers,loss,loss,Seahawks,win,win
9369,2017,Packers,loss,loss,Falcons,win,win
9370,2017,Lions,win,win,Giants,loss,loss
9371,2017,Rams,win,win,49ers,loss,win
9372,2017,Ravens,loss,loss,Jaguars,win,win
9373,2017,Broncos,loss,loss,Bills,win,win
9374,2017,Steelers,loss,loss,Bears,win,win
9375,2017,Falcons,win,loss,Lions,loss,loss
9376,2017,Browns,loss,loss,Colts,win,win
9377,2017,Buccaneers,loss,loss,Vikings,win,win
9378,2017,Texans,loss,win,Patriots,win,loss
9379,2017,Dolphins,loss,loss,Jets,win,win
9380,2017,Giants,loss,loss,Eagles,win,win
9381,2017,Saints,win,win,Panthers,loss,loss
9382,2017,Seahawks,loss,win,Titans,win,win
9383,2017,Bengals,loss,win,Packers,win,loss
9384,2017,Chiefs,win,loss,Chargers,loss,loss
9385,2017,Raiders,loss,loss,Washington,win,win
9386,2017,Cowboys,win,win,Cardinals,loss,loss
9387,2017,Bears,loss,loss,Packers,win,win
9388,2017,Saints,win,win,Dolphins,loss,loss
9389,2017,Bills,win,win,Falcons,loss,loss
9390,2017,Bengals,win,win,Browns,loss,loss
9391,2017,Rams,win,win,Cowboys,loss,loss
9392,2017,Lions,win,win,Vikings,loss,loss
9393,2017,Panthers,win,win,Patriots,loss,loss
9394,2017,Jaguars,loss,win,Jets,win,win
9395,2017,Steelers,win,win,Ravens,loss,loss
9396,2017,Titans,loss,loss,Texans,win,win
9397,2017,49ers,loss,loss,Cardinals,win,loss
9398,2017,Eagles,win,win,Chargers,loss,loss
9399,2017,Giants,loss,win,Buccaneers,win,win
9400,2017,Raiders,loss,loss,Broncos,win,win
9401,2017,Colts,loss,loss,Seahawks,win,win
9402,2017,Washington,loss,win,Chiefs,win,win
9403,2017,Patriots,win,loss,Buccaneers,loss,loss
9404,2017,Bills,loss,loss,Bengals,win,loss
9405,2017,Jets,win,loss,Browns,loss,win
9406,2017,Panthers,win,win,Lions,loss,loss
9407,2017,49ers,loss,loss,Colts,win,win
9408,2017,Titans,loss,loss,Dolphins,win,win
9409,2017,Chargers,win,win,Giants,loss,loss
9410,2017,Cardinals,loss,loss,Eagles,win,win
9411,2017,Jaguars,win,win,Steelers,loss,loss
9412,2017,Ravens,win,win,Raiders,loss,loss
9413,2017,Seahawks,win,loss,Rams,loss,loss
9414,2017,Packers,win,loss,Cowboys,loss,win
9415,2017,Chiefs,win,win,Texans,loss,loss
9416,2017,Vikings,win,win,Bears,loss,loss
9417,2017,Eagles,win,loss,Panthers,loss,loss
9418,2017,Dolphins,win,win,Falcons,loss,loss
9419,2017,Packers,loss,loss,Vikings,win,win
9420,2017,Lions,loss,loss,Saints,win,win
9421,2017,Patriots,win,loss,Jets,loss,loss
9422,2017,49ers,loss,loss,Washington,win,win
9423,2017,Bears,win,win,Ravens,loss,loss
9424,2017,Browns,loss,loss,Texans,win,win
9425,2017,Buccaneers,loss,win,Cardinals,win,win
9426,2017,Rams,win,win,Jaguars,loss,loss
9427,2017,Steelers,win,win,Chiefs,loss,loss
9428,2017,Chargers,win,win,Raiders,loss,loss
9429,2017,Giants,win,win,Broncos,loss,loss
9430,2017,Colts,loss,loss,Titans,win,win
9431,2017,Chiefs,loss,win,Raiders,win,loss
9432,2017,Buccaneers,loss,loss,Bills,win,win
9433,2017,Panthers,loss,loss,Bears,win,win
9434,2017,Titans,win,win,Browns,loss,loss
9435,2017,Saints,win,win,Packers,loss,loss
9436,2017,Jaguars,win,win,Colts,loss,loss
9437,2017,Cardinals,loss,loss,Rams,win,win
9438,2017,Jets,loss,loss,Dolphins,win,loss
9439,2017,Ravens,loss,loss,Vikings,win,win
9440,2017,Cowboys,win,win,49ers,loss,loss
9441,2017,Seahawks,win,win,Giants,loss,loss
9442,2017,Bengals,loss,loss,Steelers,win,win
9443,2017,Broncos,loss,loss,Chargers,win,win
9444,2017,Falcons,loss,loss,Patriots,win,win
9445,2017,Washington,loss,loss,Eagles,win,win
9446,2017,Dolphins,loss,loss,Ravens,win,win
9447,2017,Vikings,win,win,Browns,loss,loss
9448,2017,Raiders,loss,loss,Bills,win,win
9449,2017,Colts,loss,win,Bengals,win,loss
9450,2017,Chargers,loss,loss,Patriots,win,win
9451,2017,Bears,loss,loss,Saints,win,win
9452,2017,Falcons,win,win,Jets,loss,loss
9453,2017,49ers,loss,loss,Eagles,win,win
9454,2017,Panthers,win,win,Buccaneers,loss,loss
9455,2017,Texans,loss,win,Seahawks,win,win
9456,2017,Cowboys,win,win,Washington,loss,loss
9457,2017,Steelers,win,win,Lions,loss,loss
9458,2017,Broncos,loss,loss,Chiefs,win,loss
9459,2017,Bills,loss,loss,Jets,win,win
9460,2017,Ravens,loss,loss,Titans,win,loss
9461,2017,Buccaneers,loss,loss,Saints,win,win
9462,2017,Rams,win,win,Giants,loss,loss
9463,2017,Broncos,loss,loss,Eagles,win,win
9464,2017,Falcons,loss,loss,Panthers,win,win
9465,2017,Bengals,loss,loss,Jaguars,win,win
9466,2017,Colts,win,win,Texans,loss,loss
9467,2017,Cardinals,win,win,49ers,loss,loss
9468,2017,Washington,win,loss,Seahawks,loss,loss
9469,2017,Chiefs,loss,loss,Cowboys,win,win
9470,2017,Raiders,win,win,Dolphins,loss,loss
9471,2017,Lions,win,win,Packers,loss,loss
9472,2017,Seahawks,win,loss,Cardinals,loss,loss
9473,2017,Saints,win,win,Bills,loss,loss
9474,2017,Packers,win,win,Bears,loss,loss
9475,2017,Browns,loss,loss,Lions,win,win
9476,2017,Bengals,loss,loss,Titans,win,win
9477,2017,Steelers,win,win,Colts,loss,win
9478,2017,Jets,loss,loss,Buccaneers,win,win
9479,2017,Vikings,win,win,Washington,loss,win
9480,2017,Chargers,loss,win,Jaguars,win,loss
9481,2017,Texans,loss,loss,Rams,win,win
9482,2017,Cowboys,loss,loss,Falcons,win,win
9483,2017,Giants,loss,loss,49ers,win,win
9484,2017,Patriots,win,win,Broncos,loss,loss
9485,2017,Dolphins,loss,loss,Panthers,win,win
9486,2017,Titans,loss,loss,Steelers,win,loss
9487,2017,Lions,win,win,Bears,loss,loss
9488,2017,Jaguars,win,win,Browns,loss,loss
9489,2017,Ravens,win,win,Packers,loss,loss
9490,2017,Buccaneers,win,win,Dolphins,loss,loss
9491,2017,Rams,loss,loss,Vikings,win,win
9492,2017,Washington,loss,win,Saints,win,loss
9493,2017,Chiefs,loss,loss,Giants,win,win
9494,2017,Cardinals,loss,loss,Texans,win,win
9495,2017,Bills,loss,loss,Chargers,win,win
9496,2017,Bengals,win,win,Broncos,loss,win
9497,2017,Patriots,win,win,Raiders,loss,loss
9498,2017,Eagles,win,win,Cowboys,loss,loss
9499,2017,Falcons,win,win,Seahawks,loss,loss
9500,2017,Vikings,win,win,Lions,loss,loss
9501,2017,Chargers,win,win,Cowboys,loss,loss
9502,2017,Giants,loss,loss,Washington,win,win
9503,2017,Buccaneers,loss,loss,Falcons,win,win
9504,2017,Browns,loss,win,Bengals,win,win
9505,2017,Titans,win,win,Colts,loss,loss
9506,2017,Bills,win,win,Chiefs,loss,loss
9507,2017,Dolphins,loss,loss,Patriots,win,win
9508,2017,Panthers,win,win,Jets,loss,loss
9509,2017,Bears,loss,loss,Eagles,win,win
9510,2017,Seahawks,win,win,49ers,loss,loss
9511,2017,Broncos,loss,loss,Raiders,win,win
9512,2017,Saints,loss,loss,Rams,win,loss
9513,2017,Jaguars,loss,loss,Cardinals,win,win
9514,2017,Packers,loss,win,Steelers,win,loss
9515,2017,Texans,loss,loss,Ravens,win,win
9516,2017,Washington,loss,loss,Cowboys,win,win
9517,2017,Vikings,win,win,Falcons,loss,loss
9518,2017,Patriots,win,win,Bills,loss,loss
9519,2017,49ers,win,win,Bears,loss,win
9520,2017,Buccaneers,loss,win,Packers,win,win
9521,2017,Texans,loss,loss,Titans,win,loss
9522,2017,Broncos,loss,loss,Dolphins,win,win
9523,2017,Chiefs,loss,loss,Jets,win,win
9524,2017,Colts,loss,loss,Jaguars,win,win
9525,2017,Lions,loss,loss,Ravens,win,win
9526,2017,Browns,loss,loss,Chargers,win,win
9527,2017,Giants,loss,loss,Raiders,win,win
9528,2017,Panthers,loss,loss,Saints,win,win
9529,2017,Rams,win,win,Cardinals,loss,loss
9530,2017,Eagles,loss,loss,Seahawks,win,win
9531,2017,Steelers,win,loss,Bengals,loss,loss
9532,2017,Saints,loss,loss,Falcons,win,win
9533,2017,Colts,loss,win,Bills,win,win
9534,2017,Bears,win,win,Bengals,loss,loss
9535,2017,Packers,win,win,Browns,loss,win
9536,2017,Raiders,loss,loss,Chiefs,win,win
9537,2017,Cowboys,win,win,Giants,loss,win
9538,2017,Lions,win,loss,Buccaneers,loss,loss
9539,2017,Vikings,loss,loss,Panthers,win,win
9540,2017,49ers,win,win,Texans,loss,loss
9541,2017,Jets,loss,loss,Broncos,win,win
9542,2017,Titans,loss,loss,Cardinals,win,loss
9543,2017,Washington,loss,loss,Chargers,win,win
9544,2017,Eagles,win,win,Rams,loss,loss
9545,2017,Seahawks,loss,loss,Jaguars,win,win
9546,2017,Ravens,loss,loss,Steelers,win,loss
9547,2017,Patriots,loss,loss,Dolphins,win,win
9548,2017,Broncos,win,win,Colts,loss,loss
9549,2017,Bears,loss,loss,Lions,win,loss
9550,2017,Chargers,loss,loss,Chiefs,win,win
9551,2017,Dolphins,loss,loss,Bills,win,win
9552,2017,Ravens,win,win,Browns,loss,loss
9553,2017,Bengals,loss,loss,Vikings,win,win
9554,2017,Jets,loss,loss,Saints,win,loss
9555,2017,Eagles,win,win,Giants,loss,win
9556,2017,Cardinals,loss,loss,Washington,win,loss
9557,2017,Packers,loss,loss,Panthers,win,win
9558,2017,Texans,loss,loss,Jaguars,win,win
9559,2017,Rams,win,win,Seahawks,loss,loss
9560,2017,Patriots,win,loss,Steelers,loss,win
9561,2017,Titans,loss,win,49ers,win,win
9562,2017,Cowboys,win,loss,Raiders,loss,loss
9563,2017,Falcons,win,win,Buccaneers,loss,loss
9564,2017,Colts,loss,loss,Ravens,win,win
9565,2017,Vikings,win,win,Packers,loss,loss
9566,2017,Browns,loss,loss,Bears,win,win
9567,2017,Lions,loss,loss,Bengals,win,win
9568,2017,Rams,win,win,Titans,loss,win
9569,2017,Dolphins,loss,loss,Chiefs,win,win
9570,2017,Bills,loss,win,Patriots,win,win
9571,2017,Falcons,loss,loss,Saints,win,win
9572,2017,Chargers,win,win,Jets,loss,loss
9573,2017,Broncos,loss,loss,Washington,win,win
9574,2017,Buccaneers,loss,loss,Panthers,win,win
9575,2017,Jaguars,loss,loss,49ers,win,win
9576,2017,Seahawks,win,win,Cowboys,loss,loss
9577,2017,Giants,loss,loss,Cardinals,win,win
9578,2017,Steelers,win,win,Texans,loss,loss
9579,2017,Raiders,loss,loss,Eagles,win,loss
9580,2017,Packers,loss,loss,Lions,win,win
9581,2017,Texans,loss,loss,Colts,win,win
9582,2017,Bears,loss,loss,Vikings,win,win
9583,2017,Jets,loss,loss,Patriots,win,win
9584,2017,Washington,loss,loss,Giants,win,win
9585,2017,Cowboys,win,win,Eagles,loss,loss
9586,2017,Browns,loss,loss,Steelers,win,win
9587,2017,Panthers,loss,loss,Falcons,win,win
9588,2017,Chiefs,win,win,Broncos,loss,win
9589,2017,Jaguars,loss,loss,Titans,win,win
9590,2017,49ers,win,win,Rams,loss,loss
9591,2017,Bills,win,win,Dolphins,loss,loss
9592,2017,Raiders,loss,loss,Chargers,win,win
9593,2017,Cardinals,win,win,Seahawks,loss,loss
9594,2017,Saints,loss,win,Buccaneers,win,loss
9595,2017,Bengals,win,win,Ravens,loss,loss
9596,2018,Titans,win,loss,Chiefs,loss,loss
9597,2018,Falcons,win,win,Rams,loss,loss
9598,2018,Bills,loss,loss,Jaguars,win,win
9599,2018,Panthers,loss,win,Saints,win,win
9600,2018,Falcons,loss,loss,Eagles,win,win
9601,2018,Titans,loss,loss,Patriots,win,win
9602,2018,Jaguars,win,win,Steelers,loss,loss
9603,2018,Saints,loss,loss,Vikings,win,win
9604,2018,Jaguars,loss,win,Patriots,win,loss
9605,2018,Vikings,loss,loss,Eagles,win,win
9606,2018,Eagles,win,win,Patriots,loss,win
9607,2018,Falcons,loss,loss,Eagles,win,loss
9608,2018,Bengals,win,win,Colts,loss,loss
9609,2018,Titans,loss,loss,Dolphins,win,win
9610,2018,49ers,loss,loss,Vikings,win,win
9611,2018,Texans,loss,win,Patriots,win,win
9612,2018,Buccaneers,win,win,Saints,loss,loss
9613,2018,Jaguars,win,win,Giants,loss,loss
9614,2018,Bills,loss,loss,Ravens,win,win
9615,2018,Chiefs,win,win,Chargers,loss,loss
9616,2018,Seahawks,loss,loss,Broncos,win,win
9617,2018,Washington,win,win,Cardinals,loss,loss
9618,2018,Cowboys,loss,loss,Panthers,win,win
9619,2018,Bears,loss,win,Packers,win,loss
9620,2018,Jets,win,win,Lions,loss,loss
9621,2018,Rams,win,win,Raiders,loss,loss
9622,2018,Ravens,loss,loss,Bengals,win,win
9623,2018,Panthers,loss,loss,Falcons,win,win
9624,2018,Chargers,win,win,Bills,loss,loss
9625,2018,Texans,loss,loss,Titans,win,win
9626,2018,Browns,loss,win,Saints,win,loss
9627,2018,Dolphins,win,win,Jets,loss,loss
9628,2018,Chiefs,win,win,Steelers,loss,loss
9629,2018,Eagles,loss,loss,Buccaneers,win,win
9630,2018,Colts,win,win,Washington,loss,loss
9631,2018,Cardinals,loss,loss,Rams,win,win
9632,2018,Lions,loss,loss,49ers,win,loss
9633,2018,Raiders,loss,win,Broncos,win,loss
9634,2018,Patriots,loss,win,Jaguars,win,loss
9635,2018,Giants,loss,loss,Cowboys,win,win
9636,2018,Seahawks,loss,loss,Bears,win,win
9637,2018,Jets,loss,loss,Browns,win,win
9638,2018,Saints,win,win,Falcons,loss,win
9639,2018,49ers,loss,loss,Chiefs,win,win
9640,2018,Raiders,loss,win,Dolphins,win,loss
9641,2018,Bills,win,win,Vikings,loss,loss
9642,2018,Colts,loss,loss,Eagles,win,win
9643,2018,Packers,loss,loss,Washington,win,win
9644,2018,Bengals,loss,loss,Panthers,win,win
9645,2018,Titans,win,win,Jaguars,loss,loss
9646,2018,Broncos,loss,loss,Ravens,win,win
9647,2018,Giants,win,win,Texans,loss,loss
9648,2018,Chargers,loss,loss,Rams,win,win
9649,2018,Bears,win,loss,Cardinals,loss,loss
9650,2018,Cowboys,loss,loss,Seahawks,win,win
9651,2018,Patriots,loss,loss,Lions,win,win
9652,2018,Steelers,win,win,Buccaneers,loss,loss
9653,2018,Vikings,loss,loss,Rams,win,win
9654,2018,Bengals,win,loss,Falcons,loss,win
9655,2018,Buccaneers,loss,loss,Bears,win,win
9656,2018,Lions,loss,win,Cowboys,win,win
9657,2018,Bills,loss,loss,Packers,win,win
9658,2018,Eagles,loss,loss,Titans,win,loss
9659,2018,Texans,win,win,Colts,loss,loss
9660,2018,Dolphins,loss,loss,Patriots,win,win
9661,2018,Jets,loss,loss,Jaguars,win,win
9662,2018,Browns,loss,loss,Raiders,win,win
9663,2018,Seahawks,win,win,Cardinals,loss,win
9664,2018,Saints,win,win,Giants,loss,loss
9665,2018,49ers,loss,win,Chargers,win,win
9666,2018,Ravens,win,win,Steelers,loss,loss
9667,2018,Chiefs,win,win,Broncos,loss,loss
9668,2018,Colts,loss,loss,Patriots,win,win
9669,2018,Titans,loss,loss,Bills,win,win
9670,2018,Dolphins,loss,loss,Bengals,win,win
9671,2018,Ravens,loss,loss,Browns,win,loss
9672,2018,Packers,loss,loss,Lions,win,win
9673,2018,Jaguars,loss,loss,Chiefs,win,win
9674,2018,Broncos,loss,loss,Jets,win,win
9675,2018,Falcons,loss,loss,Steelers,win,win
9676,2018,Giants,loss,loss,Panthers,win,win
9677,2018,Raiders,loss,loss,Chargers,win,win
9678,2018,Vikings,win,win,Eagles,loss,loss
9679,2018,Cardinals,win,win,49ers,loss,loss
9680,2018,Rams,win,win,Seahawks,loss,win
9681,2018,Cowboys,loss,loss,Texans,win,win
9682,2018,Washington,loss,loss,Saints,win,win
9683,2018,Eagles,win,win,Giants,loss,loss
9684,2018,Buccaneers,loss,loss,Falcons,win,win
9685,2018,Steelers,win,win,Bengals,loss,loss
9686,2018,Chargers,win,win,Browns,loss,loss
9687,2018,Seahawks,win,win,Raiders,loss,loss
9688,2018,Bears,loss,win,Dolphins,win,win
9689,2018,Cardinals,loss,loss,Vikings,win,win
9690,2018,Colts,loss,loss,Jets,win,win
9691,2018,Panthers,loss,loss,Washington,win,win
9692,2018,Bills,loss,loss,Texans,win,loss
9693,2018,Rams,win,win,Broncos,loss,loss
9694,2018,Jaguars,loss,loss,Cowboys,win,win
9695,2018,Ravens,win,win,Titans,loss,loss
9696,2018,Chiefs,loss,loss,Patriots,win,win
9697,2018,49ers,loss,win,Packers,win,loss
9698,2018,Broncos,win,win,Cardinals,loss,loss
9699,2018,Titans,loss,win,Chargers,win,loss
9700,2018,Patriots,win,win,Bears,loss,loss
9701,2018,Bills,loss,loss,Colts,win,win
9702,2018,Lions,win,win,Dolphins,loss,loss
9703,2018,Vikings,win,win,Jets,loss,loss
9704,2018,Panthers,win,loss,Eagles,loss,loss
9705,2018,Browns,loss,loss,Buccaneers,win,loss
9706,2018,Texans,win,win,Jaguars,loss,loss
9707,2018,Saints,win,win,Ravens,loss,loss
9708,2018,Rams,win,win,49ers,loss,loss
9709,2018,Cowboys,loss,loss,Washington,win,win
9710,2018,Bengals,loss,loss,Chiefs,win,win
9711,2018,Giants,loss,win,Falcons,win,win
9712,2018,Dolphins,loss,loss,Texans,win,win
9713,2018,Eagles,win,loss,Jaguars,loss,loss
9714,2018,Jets,loss,loss,Bears,win,win
9715,2018,Buccaneers,loss,loss,Bengals,win,win
9716,2018,Seahawks,win,win,Lions,loss,loss
9717,2018,Broncos,loss,loss,Chiefs,win,loss
9718,2018,Washington,win,win,Giants,loss,loss
9719,2018,Browns,loss,loss,Steelers,win,win
9720,2018,Ravens,loss,loss,Panthers,win,win
9721,2018,Colts,win,win,Raiders,loss,loss
9722,2018,Packers,loss,loss,Rams,win,win
9723,2018,49ers,loss,win,Cardinals,win,loss
9724,2018,Saints,win,win,Vikings,loss,loss
9725,2018,Patriots,win,win,Bills,loss,loss
9726,2018,Raiders,loss,loss,49ers,win,win
9727,2018,Bears,win,win,Bills,loss,loss
9728,2018,Chiefs,win,win,Browns,loss,loss
9729,2018,Jets,loss,loss,Dolphins,win,win
9730,2018,Lions,loss,loss,Vikings,win,win
9731,2018,Falcons,win,win,Washington,loss,loss
9732,2018,Buccaneers,loss,loss,Panthers,win,win
9733,2018,Steelers,win,loss,Ravens,loss,loss
9734,2018,Texans,win,win,Broncos,loss,loss
9735,2018,Chargers,win,loss,Seahawks,loss,win
9736,2018,Rams,loss,win,Saints,win,win
9737,2018,Packers,loss,loss,Patriots,win,win
9738,2018,Titans,win,win,Cowboys,loss,loss
9739,2018,Panthers,loss,loss,Steelers,win,win
9740,2018,Lions,loss,loss,Bears,win,win
9741,2018,Saints,win,win,Bengals,loss,loss
9742,2018,Falcons,loss,loss,Browns,win,win
9743,2018,Patriots,loss,loss,Titans,win,win
9744,2018,Jaguars,loss,win,Colts,win,win
9745,2018,Cardinals,loss,loss,Chiefs,win,loss
9746,2018,Bills,win,win,Jets,loss,loss
9747,2018,Washington,win,win,Buccaneers,loss,loss
9748,2018,Chargers,win,loss,Raiders,loss,loss
9749,2018,Dolphins,loss,loss,Packers,win,loss
